class,party,source_url,local_filename,http_status,bytes,sha256
Proposed Class 16: Jailbreaking – wireless telephone handsets,"Winget Jr., Edward",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Winget_Class16.pdf,Class16_Winget-Jr-Edward.pdf,200,7250,db77c0737f3153dc842c0ce230debd1423c80b21672d268724ff68fd0d771a2d
Proposed Class 16: Jailbreaking – wireless telephone handsets,"Wong, AK",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Wong_Class16.pdf,Class16_Wong-AK.pdf,200,11468,ee2c12fd4b47c41feeaacf97cf9c82552546a2bd51da950f9472ddacf0a884bd
Proposed Class 16: Jailbreaking – wireless telephone handsets,Combined comments (2087) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_Merged_ShortForm_Comments_Class16.pdf,Class16_Combined-comments-2087-received-through-Digital-Right-to-Repair-website.pdf,200,3114289,5af7c5315c461192ab1d2d3451e47bdf5b4c37cadf40722b5afcdff96b555699
Proposed Class 16: Jailbreaking – wireless telephone handsets,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class16.pdf,Class16_Free-Software-Foundation.pdf,200,63061,af0db87514990d8d9dc84eee9bf37ed1508361b0010a5a5776c89d5b0cab78c8
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"de Kroon, Andrew",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_deKroon_Class17.pdf,Class17_de-Kroon-Andrew.pdf,200,63696,097094294e9e2def8880a9834e1f2d280f86516408e57b7759747b73dc047e98
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"Deriso, George G.",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Garver_Class17.pdf,Class17_Deriso-George-G.pdf,200,82128,c29097b330a7c4ed34c5dff76a7c10625a5b68809f4958e60856f536262c4b6c
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,Electronic Frontier Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_EFF_Class17.pdf,Class17_Electronic-Frontier-Foundation.pdf,200,704362,3737718c71182f96e597237292abb30051a7744d63f9339006d35e3a8637ce14
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"Freeman, Jay",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_Freeman_Class17.pdf,Class17_Freeman-Jay.pdf,200,350456,d7e5f8a2fcc98d5f2377ef5ce2df542af4bb6d417eedc5646e47ca9b4a37afe6
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"Moschell, Kyle",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Moschell_Class17.pdf,Class17_Moschell-Kyle.pdf,200,10986,7f6576b2557cb396a39a9237ca1162b60d3d31b6d854579e6eba04146923f820
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,New Media Rights,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_NewMediaRights_Class17.pdf,Class17_New-Media-Rights.pdf,200,270830,dc13a8b95759d73b9337b4f69297a5a13252bdbd32766d9073bcbd239e4f9487
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"Ross, Robert",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_RRoss_Class17.pdf,Class17_Ross-Robert.pdf,200,25208,a3a682cd0f7288c03ab49e97d8c67867c686e47627b922e58ed00b29d16e6dc4
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"SAE International, Vehicle Electrical System Security Committee",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_SAE_Class17.pdf,Class17_SAE-International-Vehicle-Electrical-System-Security-Committee.pdf,200,125566,ed0e1eabab1d339303a49461d631ff0d36fb0baf05f4be6a44443281963af155
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"Scandella, Nathan",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Scandella_Class17.pdf,Class17_Scandella-Nathan.pdf,200,15110,977205123c8a4ad20d4f37794e7b3ab86a7a014bdd7552f9611cc7f446ca59c7
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,"Wong, AK",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Wong_Class17.pdf,Class17_Wong-AK.pdf,200,11467,3b9034a2ffe08cf01ae3448e8d81b9f738384269f87fb7104aa1a6f744b28306
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,Combined comments (1884) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_Merged_ShortForm_Comments_Class17.pdf,Class17_Combined-comments-1884-received-through-Digital-Right-to-Repair-website.pdf,200,2913684,9b10f27fd9dcf695f13bc19cc00f7e9a7776c9fc80de0432702359a4bdbdcf0d
Proposed Class 17: Jailbreaking – all-purpose mobile computing devices,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class17.pdf,Class17_Free-Software-Foundation.pdf,200,62925,ef1528f04aa586457af9f19872610f48e45c47c56fdbfeb64d6795c9b4cd16af
Proposed Class 18: Jailbreaking – dedicated e-book readers,"Freeman, Jay",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_Freeman_Class18.pdf,Class18_Freeman-Jay.pdf,200,350383,a08aada97fcf83cd963928c8573f18f4c79bf7d9a7f13e465b73fa9140fc3ebd
Proposed Class 18: Jailbreaking – dedicated e-book readers,Combined comments (1608) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_Merged_ShortForm_Comments_Class18.pdf,Class18_Combined-comments-1608-received-through-Digital-Right-to-Repair-website.pdf,200,2344827,c5539973e93291a5888b9858ef14c7c6d7b741b93b9ff60f95da11dec1be1d18
Proposed Class 18: Jailbreaking – dedicated e-book readers,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class18.pdf,Class18_Free-Software-Foundation.pdf,200,63557,c54bfae72e5365d587181992d16e40f9bf18f89c0154f43b9e4ad7e47f487aa4
Proposed Class 19: Jailbreaking – video game consoles,iFixit,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_iFixit_Class19.pdf,Class19_iFixit.pdf,200,68528,9f1939597dd20be24c1b304c467d5e483e12cf107995a83136c8a60ad8233f32
Proposed Class 19: Jailbreaking – video game consoles,Combined comments (1647) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_Merged_ShortForm_Comments_Class19.pdf,Class19_Combined-comments-1647-received-through-Digital-Right-to-Repair-website.pdf,200,2617212,dc4880fb8fe5118c1807bf4e10a776c6690581c8edf958c2c640be48092e0981
Proposed Class 19: Jailbreaking – video game consoles,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class19.pdf,Class19_Free-Software-Foundation.pdf,200,63414,a4d8bb6caaabdc015131073a16ec6033ef39e6714ef36b4cb3abacfa21f683d4
Proposed Class 20: Jailbreaking – smart TVs,Exploiteers,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Exploiteers_Class20.pdf,Class20_Exploiteers.pdf,200,104538,2f098051f91b33d11e0d01fa8b7d7dc94664bd82bb02349756a331f9f9665530
Proposed Class 20: Jailbreaking – smart TVs,"Freeman, Jay",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_Freeman_Class20.pdf,Class20_Freeman-Jay.pdf,200,350275,9d0af38472ee20559d5f23d97e90091bce7c1a540f79928d7d101599573f698c
Proposed Class 20: Jailbreaking – smart TVs,Software Freedom Conservancy,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_SFC_Class20.pdf,Class20_Software-Freedom-Conservancy.pdf,200,845594,59ae075fa6f0f51663773fe43d725dd2edfa94236cc6cf66fd03f2a0f128006a
Proposed Class 20: Jailbreaking – smart TVs,Combined comments (1724) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_Merged_ShortForm_Comments_Class20.pdf,Class20_Combined-comments-1724-received-through-Digital-Right-to-Repair-website.pdf,200,2694456,2d8deaeaf9f0a6ead510ddd9075251deeb2425b56bf00b94f266e75a53b75d5d
Proposed Class 20: Jailbreaking – smart TVs,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class20.pdf,Class20_Free-Software-Foundation.pdf,200,63691,0426e4e3db27b58de4a9f8a22f20c72e399e9b40685b582c926dab3c0fa8dffd
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",Electronic Frontier Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_EFF_Class21.pdf,Class21_Electronic-Frontier-Foundation.pdf,200,693345,50c1d257942cd3492e0b7429af42af47e2dbbb5932bcf5607afda10535ae070e
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",Farm Hack,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_FarmHack_class21.pdf,Class21_Farm-Hack.pdf,200,175756,5e819252d5092964f5fe3f7414480ed9b65f823891f7f9200fe868173834ef3a
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification","Freeman, Jay",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComment_shortform_JFreeman_Class21.pdf,Class21_Freeman-Jay.pdf,200,61842,c07ae515e895c3055f8ffb3a256cb77e600cab6c2f9ec813f92cc443697b755d
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification","Intellectual Property & Technology Law Clinic, University of Southern California",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_USC_Class21.pdf,Class21_Intellectual-Property-and-Technology-Law-Clinic-University-of-Southern-California.pdf,200,511876,9313dcb3c8e1b7901764e7e530c5c4a8fabc32a93d1c97e9e6087042f8fc2705
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification","Rogers, Scott",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComment_shortform_SRogers_Class21.pdf,Class21_Rogers-Scott.pdf,200,91868,481d1c82f68be341d1413a0ea42be4728e8ecfbb6abb773d10b354ebbaaf8daf
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",SAE International Dedicated Short Range Communication Standards Committee,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComment_shortform_SAE_Class21.pdf,Class21_SAE-International-Dedicated-Short-Range-Communication-Standards-Committee.pdf,200,72849,f99935cf4c9841a0cfb0e8bf04cc1baee9571e17ad80ec8a3c4996650c7b406e
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",iFixit & Kyle Wiens,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComment_shortform_KWiens_Class21.pdf,Class21_iFixit-and-Kyle-Wiens.pdf,200,110244,e42ef4724c4dfdc25cff15696746b347fa50ed0026ce4a5440b6ea813132fede
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",iFixit,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComment_shortform_LSoules_Class21.pdf,Class21_iFixit.pdf,200,104079,0344a8321d1ad462cd21579fbade82fba43d4beb4d76414c3c604d3ebe968b82
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",Combined comments (2284) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class21.pdf,Class21_Combined-comments-2284-received-through-Digital-Right-to-Repair-website.pdf,200,3870029,9173f7bffa53bd1207b661a80a85b976f415a9ff5122f5ed3e1ca36a58c197c1
"Proposed Class 21: Vehicle software – diagnosis, repair, or modification",Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class21.pdf,Class21_Free-Software-Foundation.pdf,200,63089,8d3570aa7ea3bd1b319572ba0a26cbad5ce4c8a68fdd20ec621f24c3d0334274
Proposed Class 22: Vehicle software – security and safety research,Electronic Frontier Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_EFF_Class22.pdf,Class22_Electronic-Frontier-Foundation.pdf,200,696034,bb65c397e1ba6fbac6eeba3391093fa3f7377378e1b8806525d4a169da5635d1
Proposed Class 22: Vehicle software – security and safety research,"Green, Matthew D.",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_shortform_MGreen_Class22.pdf,Class22_Green-Matthew-D.pdf,200,39108,219cbda8a12a4a00bd27ed59123ad9f5b770c51466f44f1e75ad5ed795ae1af2
Proposed Class 22: Vehicle software – security and safety research,"SAE International, Dedicated Short Range Communication Standards Committee",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_shortform_SAEDSRC_Class22.pdf,Class22_SAE-International-Dedicated-Short-Range-Communication-Standards-Committee.pdf,200,72786,871e8af5b3de90c71270a07949bf56124e43be99e2d6c583839f8cd74dddbb1e
Proposed Class 22: Vehicle software – security and safety research,"SAE International, Vehicle Electrical System Security Committee",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_shortform_SAEVESS_Class22.pdf,Class22_SAE-International-Vehicle-Electrical-System-Security-Committee.pdf,200,125324,55573c78060b399471378cf2d394cf0e2cf4fc5e435e21aa77e463227220ff30
Proposed Class 22: Vehicle software – security and safety research,Combined comments (1816) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class22.pdf,Class22_Combined-comments-1816-received-through-Digital-Right-to-Repair-website.pdf,200,3002348,ae253cadcd7ed6cce0a50f93840b5d44e57ba86930ee9dac42a675409da379b8
Proposed Class 22: Vehicle software – security and safety research,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class22.pdf,Class22_Free-Software-Foundation.pdf,200,63081,cdd836ffece342c4c6410846bcd3476c4a928f9c30c43bf7abff2fbbf5b197da
Proposed Class 23: Abandoned software – video games requiring server communication,"Battilana, Mike",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_MBattilana_Class23.pdf,Class23_Battilana-Mike.pdf,200,155244,dd18b2d44ab8ffa83283fafd21e3a2bc7210ef4d769de9eadef837339dc18656
Proposed Class 23: Abandoned software – video games requiring server communication,Electronic Frontier Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_EFF_Class23.pdf,Class23_Electronic-Frontier-Foundation.pdf,200,2268119,77f6fefe77fb5b0ebf205d470e98c4691c2fe2c83edf3a5418ab0a6cf05a99a4
Proposed Class 23: Abandoned software – video games requiring server communication,Combined comments (1145) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class23.pdf,Class23_Combined-comments-1145-received-through-Digital-Right-to-Repair-website.pdf,200,2321022,d073bcae2aeb532197d677d3d149af4f5d96ef4668e576a18f97081d08ad0702
Proposed Class 23: Abandoned software – video games requiring server communication,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class23.pdf,Class23_Free-Software-Foundation.pdf,200,63009,514d975e1ef5972067e291ef260f1f0b67087ff641cdedd75b24e11e5a6a3bfa
Proposed Class 24: Abandoned software – music recording software,"Battilana, Mike",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_MBattilana_Class24.pdf,Class24_Battilana-Mike.pdf,200,155244,dd18b2d44ab8ffa83283fafd21e3a2bc7210ef4d769de9eadef837339dc18656
Proposed Class 24: Abandoned software – music recording software,Music Library Association,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_Shortform_MLA_Class24.pdf,Class24_Music-Library-Association.pdf,200,40207,ae35a319c6b5ba4f030cee12d45bd61907a03d724bdccd9c0155fabdb5ba8f05
Proposed Class 24: Abandoned software – music recording software,Combined comments (1530) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class24.pdf,Class24_Combined-comments-1530-received-through-Digital-Right-to-Repair-website.pdf,200,2340163,202d9ce995ea4e1c24643e6e16cdd715ca4ef5e9fcee70abf5e23d6459c98988
Proposed Class 24: Abandoned software – music recording software,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class24.pdf,Class24_Free-Software-Foundation.pdf,200,62864,1bb9445db6bf174ba82b696ddf0cd87ffd23facf5d1c2c98c3c4bc7000b0cbcb
Proposed Class 25: Software – security research,"Andersen, Gavin, et al.",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_AndresenEtAl_Class25.pdf,Class25_Andersen-Gavin-et-al.pdf,200,43105,4bcd90f050bddd05ebd62e03c14a7e6ad718aa90c1e8ae22b0c7a1cf3e09fb7a
Proposed Class 25: Software – security research,"Brown, Ian, et al.",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Brown_Class25.pdf,Class25_Brown-Ian-et-al.pdf,200,55778,8de4304caa2f970d67be887aefe5350a0107968e9127e33a5af45eafae27c394
Proposed Class 25: Software – security research,"Green, Matthew",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_Green_Class25.pdf,Class25_Green-Matthew.pdf,200,279949,413f63c59eae08abd23c56c7f9743000ce42fa70117ff7ce1f06c460c2d33daf
Proposed Class 25: Software – security research,Internet Association,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_InternetAssociation_Class25.pdf,Class25_Internet-Association.pdf,200,50911,cb2e89f11efc813e2cc9ca75c733a228b62c833a336b714d3faebd08b69e1c07
Proposed Class 25: Software – security research,"Radcliffe, Jay",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Radcliffe_Class25.pdf,Class25_Radcliffe-Jay.pdf,200,82067,fde3eb3ce6c829752a0b705ce180b9e8420d5a2ada7d5513d734c45f6c39a328
Proposed Class 25: Software – security research,"Rice, Brian M.",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Rice_Class25.pdf,Class25_Rice-Brian-M.pdf,200,82962,a82a07b1b777163bdd466371cf08a3553c43fc2b8933f571bd0803b51864ed94
Proposed Class 25: Software – security research,"SAE International, Vehicle Electrical System Security Committee",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_VESS_Class25.pdf,Class25_SAE-International-Vehicle-Electrical-System-Security-Committee.pdf,200,125315,12da06f18fb1a3489d71e489605292ffb6f485c93b231d51a6b8cf78e9c027d2
Proposed Class 25: Software – security research,Bellovin et al.,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_SecurityResearchers_Class25.pdf,Class25_Bellovin-et-al.pdf,200,213980,8a3b0601eb00545751f771d82dd3aa0062a2f1f98cfefef3e94b37b5d6ae640c
Proposed Class 25: Software – security research,Center for Democracy & Technology,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_LongForm_StallmanEtAl_Class25.pdf,Class25_Center-for-Democracy-and-Technology.pdf,200,68026,992249a159a946321f35ee323262268a68293767b8cb7150e37951841b37ebe9
Proposed Class 25: Software – security research,"Stanislav, Mark",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Stanislav_Class25.pdf,Class25_Stanislav-Mark.pdf,200,77192,4f0612a49161bc99b245e32689f8e692be61ed3006951e84be132db3533f7c71
Proposed Class 25: Software – security research,"Stolfo, Salvatore J.",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Stolfo_Class25.pdf,Class25_Stolfo-Salvatore-J.pdf,200,56908,7172034c1a1e081756ea881ea55b22f981798731c1a3c80bdfe24b00743410c1
Proposed Class 25: Software – security research,USACM,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_USACM_Class25.pdf,Class25_USACM.pdf,200,99153,51876fb8f2964105b124dfbce860ae6b1d191a2d42ca2ff65e105d253ec5ac99
Proposed Class 25: Software – security research,Verified Voting Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_ShortForm_Verified_Voting25.pdf,Class25_Verified-Voting-Foundation.pdf,200,47550,868f3d477c08b53e76d916a99ca732c32fedfb9c4c223bcbc16993960fd96b2d
Proposed Class 25: Software – security research,Combined comments (1546) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class25.pdf,Class25_Combined-comments-1546-received-through-Digital-Right-to-Repair-website.pdf,200,2462846,4322fdedfe806f783ae99ae795eae182d8f98a6267adb43248933bed420c49bd
Proposed Class 25: Software – security research,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class25.pdf,Class25_Free-Software-Foundation.pdf,200,62768,cdba66a05500cfa449cf052161df6127325c624f5271e639523cc91b6f134d41
Proposed Class 26: Software – 3D printers,Public Knowledge and Library Copyright Alliance,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_PK_and_LCA_Class26.pdf,Class26_Public-Knowledge-and-Library-Copyright-Alliance.pdf,200,98981,49b52a8db7c6263596b6820cdc8ea4670b5ccde7d896309ccdb63a02e437af31
Proposed Class 26: Software – 3D printers,Combined comments (1577) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class26.pdf,Class26_Combined-comments-1577-received-through-Digital-Right-to-Repair-website.pdf,200,2336218,4ce8a004fc5d3b0b3810146ffa2ca200cda9c7386f165afac71018d84c885c4f
Proposed Class 26: Software – 3D printers,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class26.pdf,Class26_Free-Software-Foundation.pdf,200,63561,ba7b073924313c7e1ab45c07a6925b1ff93170d13c6ab0878f0164550dfd91e7
Proposed Class 27: Software – networked medical devices,Coalition of Medical Device Researchers,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_Coalition_of_Medical_Device_Researchers_Class27.pdf,Class27_Coalition-of-Medical-Device-Researchers.pdf,200,1196916,1a47755f35e89d1ea8787cfbf045b3e83f991f78a03202a6de0d33178388b958
Proposed Class 27: Software – networked medical devices,"Freeman, Jay",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_shortform_JFreeman_Class27.pdf,Class27_Freeman-Jay.pdf,200,58899,d5814826bebca3830f4a9e736c52353d5a136111c6df3ad2dce71537d7560a25
Proposed Class 27: Software – networked medical devices,"Green, Matthew",https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_shortform_MGreen_Class27.pdf,Class27_Green-Matthew.pdf,200,40738,eabac4938c975698f772144754cffd4b709229717eb48c2736d2312de66bfe19
Proposed Class 27: Software – networked medical devices,Public Knowledge,https://cdn.loc.gov/copyright/1201/2015/comments-020615/InitialComments_longform_PK_Class27.pdf,Class27_Public-Knowledge.pdf,200,131051,69c5abf28f7f91dc0e0a7509694544ba306fa1f3c639166f11d88ea3b44ed682
Proposed Class 27: Software – networked medical devices,Combined comments (1659) received through Digital Right to Repair website,https://cdn.loc.gov/copyright/1201/2015/comments-020615/EFF_merged_shortform_comments_class27.pdf,Class27_Combined-comments-1659-received-through-Digital-Right-to-Repair-website.pdf,200,2526088,e6c03f4b564724a56eae729f5ce057277f4ddad6de98a13b2ff776914c07c4d8
Proposed Class 27: Software – networked medical devices,Free Software Foundation,https://cdn.loc.gov/copyright/1201/2015/comments-020615/FreeSoftwareFoundation/InitialComments_ShortForm_FreeSoftwareFoundation_Class27.pdf,Class27_Free-Software-Foundation.pdf,200,63761,4d36aa62d7bd9a989b1d5c899a931826235c9a116407fb6439f07d71a817b0a7
